465.29,457.44,450.22,441.40,431.86,424.10,416.33,410.45,405.46,399.46,393.65,389.05,384.27,380.03,374.77,371.90,369.20,368.29,369.28,373.50,385.54,394.71,400.07,401.53,403.01,404.49,404.88,405.24,414.63,429.91,445.53,461.27,476.78,496.24,513.26,526.80,543.33,562.44,574.76,586.52,594.75,602.03,605.36,606.98,606.25,608.49,607.95,605.74,602.30,596.57,601.48,594.28,573.26,558.11,551.96,546.89,544.82,542.90,540.39,536.30,536.34,534.31,532.34,531.78,533.50,532.60,530.89,530.44,532.18,531.15,528.76,528.16,524.46,520.91,512.76,504.70,497.39,489.37,480.00,471.09,459.67,448.33,439.67,428.38,419.57,411.32,400.12,391.01,378.63,368.20,360.49,352.79,343.68,336.68,328.25,319.64
311.32,303.58,296.98,291.63,287.32,283.69,279.28,274.86,270.85,268.55,265.82,262.00,259.18,257.22,256.26,254.42,255.43,256.16,259.84,265.61,279.71,290.99,298.49,302.28,305.01,308.77,313.65,320.95,337.06,356.99,375.35,390.86,409.09,429.08,446.58,461.36,479.86,498.12,509.14,520.50,533.37,544.37,550.43,556.99,558.82,559.10,559.13,557.37,557.03,554.80,553.24,545.50,529.46,523.36,519.26,517.31,520.76,520.07,519.02,518.35,517.75,515.33,513.21,516.11,521.44,524.46,528.70,533.82,535.80,536.59,540.17,543.78,544.60,543.20,537.67,530.43,521.05,511.94,505.39,496.85,485.83,475.87,465.76,454.61,441.18,431.28,421.10,412.43,402.52,394.71,385.63,376.85,367.14,359.26,349.29,340.59
328.19,320.66,317.15,311.57,305.67,300.29,296.77,294.18,290.83,286.31,282.08,282.05,278.77,277.04,275.53,274.38,274.08,276.30,280.20,286.12,302.21,313.10,318.12,323.43,326.88,331.13,335.99,342.86,358.79,378.84,396.77,412.36,435.13,454.28,474.89,491.48,510.64,530.67,545.53,560.05,574.94,589.54,601.91,610.79,613.94,616.97,621.93,625.15,627.42,627.37,624.81,615.89,594.65,582.16,577.09,577.98,582.66,586.76,589.22,587.39,588.64,588.67,587.97,585.76,584.06,580.41,578.77,576.72,575.86,573.37,574.83,574.89,572.96,572.67,568.75,562.02,553.15,545.67,535.18,523.29,510.66,501.74,492.59,481.97,471.47,460.76,450.38,441.86,431.28,424.27,418.78,413.62,405.53,398.30,386.85,381.46
372.25,366.74,358.74,350.66,345.38,339.51,334.39,329.74,325.14,318.52,313.50,309.93,307.40,304.16,301.56,301.56,302.93,304.62,307.16,313.06,326.74,337.43,341.80,345.10,346.47,348.47,350.29,349.26,361.19,375.19,387.15,398.05,412.51,429.22,446.02,464.80,484.62,502.78,517.35,530.29,546.69,562.41,573.08,579.95,583.45,587.81,591.27,592.75,590.73,588.84,587.35,580.84,561.79,551.68,545.76,544.77,547.55,549.96,549.55,550.92,553.63,555.25,553.86,552.49,550.99,548.10,548.18,547.28,545.16,539.62,539.55,541.70,546.44,553.97,552.87,549.83,544.72,539.20,532.51,525.10,513.50,505.27,496.54,487.90,477.41,469.48,461.30,453.10,440.18,431.04,424.76,420.54,414.89,411.23,404.78,398.65
388.38,379.91,373.49,367.30,362.46,359.84,354.97,350.91,345.65,341.90,337.99,332.90,326.19,322.07,321.72,319.44,317.97,318.00,322.39,329.00,341.28,349.01,351.02,352.28,352.76,350.30,348.35,346.20,350.96,358.08,363.12,366.71,373.54,381.09,389.39,395.40,401.33,411.08,418.12,426.15,432.21,437.42,441.91,446.18,449.30,453.93,453.03,452.02,453.05,451.90,450.79,447.30,440.36,434.20,430.41,426.42,424.35,422.24,418.00,415.20,410.44,407.31,405.42,402.33,403.22,401.49,398.92,397.59,398.24,400.45,404.66,411.26,424.44,435.10,439.53,441.57,442.30,441.51,441.12,439.71,437.77,435.84,433.48,432.59,428.72,428.08,421.89,415.39,408.16,404.03,402.06,400.12,394.37,390.46,384.88,379.55
372.20,366.72,360.14,354.13,348.09,343.08,335.90,330.57,328.18,323.53,319.70,316.41,312.13,308.93,306.21,304.23,303.58,305.31,308.04,313.74,328.60,339.01,345.96,348.35,352.71,356.06,359.57,363.05,377.36,394.63,415.15,431.96,453.40,476.84,494.63,508.66,528.39,547.06,565.85,579.60,594.02,607.19,616.70,621.65,624.00,626.23,627.30,626.07,623.40,623.63,619.35,614.20,596.38,587.83,581.22,579.20,584.65,591.34,592.29,592.64,593.60,593.27,591.91,589.71,588.72,587.39,588.28,586.79,585.22,584.32,583.54,581.06,578.94,578.06,574.01,569.95,561.92,553.25,542.69,533.70,521.21,512.26,503.56,493.67,482.00,472.66,462.96,456.66,447.30,440.55,434.32,428.51,419.72,414.91,407.12,402.20
394.19,385.56,378.94,372.42,364.49,357.93,352.66,346.74,342.66,338.22,335.08,331.47,326.77,323.24,320.38,318.90,317.99,316.90,319.35,327.68,343.30,353.92,358.94,362.61,363.04,363.93,369.65,374.26,390.99,408.32,426.60,443.99,464.74,480.56,499.12,515.75,536.12,557.34,574.10,588.16,603.16,615.16,622.46,629.30,630.93,634.55,635.98,638.16,638.97,638.54,636.91,631.15,612.28,604.88,599.74,595.44,597.97,604.68,608.18,610.67,612.05,613.25,612.09,609.77,608.78,608.11,605.64,603.39,605.64,606.05,604.83,603.09,601.66,602.39,596.58,590.23,576.67,567.85,558.11,548.77,537.10,526.36,513.69,503.49,492.90,485.62,476.18,468.81,459.53,449.83,442.11,436.73,429.51,424.22,419.83,414.11
405.95,397.82,390.45,381.89,373.11,364.00,357.83,351.66,347.20,341.61,339.25,336.90,332.20,327.51,324.55,322.23,321.42,320.64,322.63,330.21,344.18,354.29,363.30,365.04,369.34,372.22,374.85,378.27,391.22,407.01,426.73,444.29,465.80,484.71,502.00,517.16,535.37,551.82,560.86,576.90,589.87,604.89,616.53,623.24,625.49,630.46,633.48,635.60,633.09,630.45,628.76,626.39,610.90,604.02,599.92,597.77,602.96,603.87,605.66,603.68,604.97,604.36,607.06,607.43,609.84,606.17,605.74,604.16,604.00,601.33,601.63,599.91,597.96,595.73,591.81,587.72,579.20,570.44,559.80,549.56,537.47,526.33,513.31,502.94,492.41,485.08,474.13,463.55,453.39,446.82,441.46,436.63,428.14,421.86,414.95,409.79
399.35,392.71,385.11,378.72,372.03,366.43,360.66,354.11,348.17,345.38,342.33,337.76,334.38,330.79,327.78,325.64,326.84,327.31,329.58,335.57,349.72,361.57,367.06,372.38,375.21,377.93,383.32,386.79,398.67,414.22,430.46,446.23,465.59,488.69,508.09,526.43,546.95,562.69,578.90,592.69,607.84,621.30,631.00,636.20,643.77,646.09,644.74,644.95,644.52,645.55,640.97,629.26,609.90,602.20,598.87,603.18,609.57,616.29,619.39,618.94,621.82,622.88,618.72,618.24,615.33,612.81,610.56,608.91,609.43,607.29,609.45,609.91,608.52,605.81,601.59,594.86,583.38,572.19,560.51,548.43,531.06,521.65,512.05,504.47,492.74,483.02,474.87,467.14,455.79,448.09,443.70,439.95,433.72,429.01,423.20,417.15
406.64,399.20,391.52,384.74,378.36,372.66,366.35,360.80,356.69,351.70,346.30,342.01,338.71,335.47,333.50,331.46,330.92,331.80,334.61,341.02,354.13,362.17,366.75,369.54,372.33,375.61,378.63,381.39,396.90,412.08,430.54,446.99,467.51,490.22,505.01,522.02,542.99,559.95,575.41,591.87,609.99,623.74,635.36,642.06,644.64,647.04,648.74,649.10,649.70,649.59,647.91,638.55,617.78,611.03,607.66,606.43,608.99,613.71,616.57,618.51,619.75,622.36,623.85,621.91,621.89,621.07,617.27,614.74,615.52,611.81,609.48,606.18,603.86,605.41,602.13,594.36,583.20,570.77,559.36,549.84,538.48,528.76,517.80,506.29,496.20,489.24,481.24,474.13,460.77,452.55,446.76,442.67,436.88,434.19,429.39,424.03
